1064-HV-C-L-01,0.908393264498,0.945136109051,1.0,0.899451963827,0.820734690676,0.940888131328,0.940196865476,0.948618740627,0.819686796623,0.862550062627,0.909611712545,0.888102294785,-1
1064-HV-C-L-01,0.916187108243,0.920036007175,1.0,0.871914992201,0.810669537588,0.93649550741,0.93611129718,0.94329927283,0.74268489071,0.868240479132,0.918478636178,0.883181808298,-1
1064-HV-C-L-01,0.895835640517,0.941630896338,1.0,0.929475284772,0.807909648294,0.950610213321,0.963579349924,0.961756737263,0.7897101317,0.868311743515,0.945170754179,0.906228635681,-1
1064-HV-C-L-01,0.904144268015,0.94053715072,1.0,0.91256361454,0.797374092271,0.94939884053,0.953656243932,0.958636687557,0.812256095771,0.859867753375,0.92325629024,0.896907354364,-1
1064-HV-C-L-01,0.928992054427,0.92179786968,1.0,0.870188312486,0.848952899855,0.923507219564,0.911681538207,0.932792152287,0.755986904883,0.873795533485,0.907378843958,0.899901292446,-1
1064-HV-C-L-01,0.94010386063,0.949057315796,1.0,0.906758281668,0.881692593546,0.942615070311,0.933390218901,0.952794003996,0.827252871515,0.897664217883,0.922313285215,0.92278605168,-1
1064-HV-C-L-01,0.9366059482,0.926391184261,1.0,0.839686100828,0.878953049182,0.925208642038,0.90288726883,0.926391184261,0.786267681971,0.871591065859,0.880248064424,0.870452061861,-1
1064-HV-C-L-01,0.892397847554,0.94342267824,1.0,0.913261086469,0.809988756876,0.941602245396,0.94673020856,0.950880307695,0.797009000638,0.861412895067,0.920757562396,0.889331233777,-1
1064-HV-C-L-01,0.909185036879,0.918574451833,1.0,0.912013679516,0.752593273721,0.953399471714,0.9611605608,0.967703083218,0.816324703703,0.858421332775,0.931558534442,0.913168805344,-1
1064-HV-C-L-01,1.0,0.604162058924,0.981659183476,0.976940271771,0.966988790805,0.974944586539,0.962781995733,0.976940271771,0.945112374617,0.94338068811,0.936702850181,0.947538828736,-1
1064-HV-C-L-01,0.913473048546,0.94834027658,1.0,0.902717966301,0.830847434087,0.942968183286,0.939253290169,0.950237126102,0.822625792233,0.869882920312,0.907518838671,0.88783929496,-1
1064-HV-C-L-01,0.898424869483,0.937946282846,1.0,0.912531399162,0.790957161738,0.948107860453,0.954158803254,0.957498498298,0.800197460923,0.856552040529,0.923826673558,0.891783303172,-1
1064-HV-C-L-01,0.910032740116,0.970758230189,1.0,0.917342328525,0.849623592327,0.954387814521,0.949600925226,0.950547533845,0.836469888355,0.906012682318,0.93281313478,0.894336662185,-1
1064-HV-C-L-01,0.909289256718,0.956971631979,1.0,0.922363352788,0.851491355814,0.942893985377,0.939943517233,0.952578666292,0.838346341706,0.880118562667,0.914095203551,0.903533554995,-1
1064-HV-C-L-01,0.929185765132,0.945696536862,1.0,0.925549462149,0.830592968596,0.956935999707,0.955568098184,0.968878754148,0.85758680058,0.878610418826,0.92314831141,0.921751897011,-1
1064-HV-C-L-01,0.940569343417,0.950102723377,1.0,0.892595077787,0.896342040024,0.930620550509,0.916090095743,0.940569343417,0.821612264125,0.904168958377,0.918077215426,0.922065425684,-1
1064-HV-C-L-01,0.896060403567,0.947473804438,1.0,0.912252519598,0.797657441193,0.951949937434,0.958400842904,0.954925756822,0.795098874023,0.873400748271,0.934143964848,0.880871456214,-1
1064-HV-C-L-01,0.911821971327,0.957396825324,1.0,0.929261620306,0.848658150467,0.949645312316,0.948861585966,0.958784890681,0.835505350476,0.879645168736,0.922610342999,0.910255231974,-1
1064-HV-C-L-01,0.95705646012,0.928375786772,1.0,0.86764892693,0.892561615758,0.930605521157,0.90939253168,0.928375786772,0.819435227442,0.897252717384,0.897919554612,0.88412911797,-1
1064-HV-C-L-01,0.919324130815,0.967872376932,1.0,0.928653339723,0.882658584227,0.943721358164,0.938083598559,0.950946954292,0.866616601944,0.898035177442,0.917940758012,0.915488148868,-1
1064-HV-C-L-01,0.970549168712,0.912871282514,1.0,0.944874662489,0.901594153436,0.937286233749,0.93019392357,0.951191924809,0.853401831204,0.906693392888,0.927457120447,0.93526244671,-1
1064-HV-C-L-01,0.921304746106,0.926978403283,1.0,0.858809462189,0.859467834507,0.906094713555,0.893456817875,0.921304746106,0.765916828639,0.878527397483,0.903100243428,0.899592561004,-1
1064-HV-C-L-01,0.92559727195,0.943704750165,1.0,0.873818481345,0.864410300306,0.92647577691,0.915422533894,0.930759864219,0.773080272427,0.899049151396,0.920549818227,0.90236358797,-1
1064-HV-C-L-01,0.899778739363,0.969510962902,1.0,0.934601009926,0.876634570106,0.943145640998,0.94197045945,0.946870292307,0.820939862858,0.913426146447,0.940588773584,0.917618238804,-1
1064-HV-C-L-01,0.910799209313,0.943563212617,1.0,0.909914061995,0.825335105223,0.940503133501,0.938865868779,0.953993406001,0.842586502308,0.861600735679,0.905894243281,0.905154400176,-1
1064-HV-C-L-01,0.896488844897,0.958135499462,1.0,0.946462252562,0.873748829263,0.934701442356,0.941388044153,0.956105325229,0.810509060692,0.890797501981,0.939179071675,0.937132742951,-1
1064-HV-C-L-01,0.928614903827,0.96037164131,1.0,0.944678328221,0.873038052791,0.95319061445,0.954079153488,0.968895067009,0.871773349214,0.885830868363,0.928902423204,0.933342455928,-1
1064-HV-C-L-01,0.894360044482,0.935175920751,1.0,0.892670487226,0.801351306304,0.926585853356,0.924263339642,0.942922932216,0.821189453011,0.843094015802,0.887060911621,0.882561256361,-1
1064-HV-C-L-01,0.913678619453,0.926712221174,1.0,0.881068411893,0.815587781474,0.932675398598,0.933589588776,0.944329399873,0.77790330691,0.858840322325,0.9120465837,0.889867318618,-1
1064-HV-C-L-01,0.905136141402,0.94888410261,1.0,0.925251741097,0.84221166176,0.937945470925,0.938763298881,0.955060631589,0.831501821372,0.862846956922,0.911539442816,0.910256767131,-1
1064-HV-C-L-01,0.958496567202,0.932658351595,1.0,0.930475493759,0.86852275344,0.95059768201,0.950412084418,0.964390075261,0.88312165071,0.896658916833,0.928580575076,0.928739767612,-1
1064-HV-C-L-01,0.893127857583,0.947957061769,1.0,0.901039319541,0.821229500669,0.932839717358,0.929394408722,0.940839568188,0.818196931251,0.862956938965,0.897611057322,0.874455592916,-1
1064-HV-C-L-01,0.918248055911,0.96190829419,1.0,0.915068672873,0.861424124351,0.942459424544,0.933451070163,0.949895311329,0.858702501401,0.878065048363,0.898928217778,0.900075763675,-1
1064-HV-C-L-01,0.910454714557,0.950628000871,1.0,0.911283670471,0.825767396108,0.945486877332,0.94429706946,0.954405037441,0.840624311878,0.872985691708,0.914258954002,0.900282335702,-1
1064-HV-C-L-01,0.919519368546,0.959619373433,1.0,0.886164988099,0.857843856054,0.939217863265,0.925217124354,0.935553164393,0.794020611694,0.905350609097,0.917984500076,0.889821081711,-1
1064-HV-C-L-01,0.916005832618,0.946417490619,1.0,0.901769377051,0.84536383401,0.933485198561,0.927182280471,0.946643792329,0.833288758351,0.86449506285,0.896737750459,0.897206745409,-1
