1029-HV-C-L-01,8,0,99,0,819,0,112,8962,1
1029-HV-C-L-02,4,0,102,0,880,0,92,8922,1
1029-HV-C-L-03,3,0,91,0,861,0,96,8949,1
1029-HV-C-L-04,6,0,96,0,899,0,117,8882,1
1029-HV-C-L-05,2,0,99,0,839,0,108,8952,1
1029-HV-C-L-06,7,0,87,0,814,0,101,8991,1
1029-HV-C-L-07,4,0,82,0,789,0,93,9032,1
1029-HV-C-L-08,3,0,84,0,913,0,97,8903,1
1031-HV-C-L-01,4,0,63,0,740,0,53,9140,1
1031-HV-C-L-02,3,0,92,0,885,0,104,8916,1
1031-HV-C-L-03,4,0,86,0,861,0,85,8964,1
1031-HV-C-L-04,10,0,95,0,859,0,88,8948,1
1031-HV-C-L-05,3,0,79,0,836,0,74,9008,1
1031-HV-C-L-06,7,0,115,0,991,0,120,8767,1
1031-HV-C-L-07,8,0,109,0,936,0,113,8834,1
1037-HV-C-L-01,6,0,83,0,868,0,71,8972,1
1037-HV-C-L-02,5,0,87,0,893,0,83,8932,1
1037-HV-C-L-03,6,0,84,0,893,0,81,8936,1
1037-HV-C-L-04,7,0,79,0,843,0,69,9002,1
1037-HV-C-L-05,7,0,84,0,827,0,74,9008,1
1039-HV-C-L-01,13,0,100,0,876,0,96,8915,1
1039-HV-C-L-02,12,0,115,0,826,0,97,8950,1
1039-HV-C-L-03,12,0,118,0,917,0,104,8849,1
1039-HV-C-L-04,16,0,96,0,839,0,83,8966,1
1039-HV-C-L-05,8,0,105,0,858,0,101,8928,1
1039-HV-C-L-06,8,0,110,0,901,0,113,8868,1
1040-HV-C-L-01,7,0,67,0,596,0,82,9248,1
1040-HV-C-L-02,6,0,82,0,637,0,80,9195,1
1040-HV-C-L-03,3,0,40,0,573,0,50,9334,1
1040-HV-C-L-04,8,0,47,0,653,0,70,9222,1
1040-HV-C-L-05,8,0,42,0,716,0,68,9166,1
1047-HV-C-L-01,2,0,66,0,740,0,96,9096,1
1047-HV-C-L-02,3,0,83,0,890,0,100,8924,1
1047-HV-C-L-03,8,0,96,0,933,0,121,8842,1
1047-HV-C-L-04,5,0,90,0,871,0,100,8934,1
1047-HV-C-L-05,7,0,98,0,884,0,119,8892,1
1047-HV-C-L-06,5,0,92,0,934,0,123,8846,1
1048-HV-C-L-01,8,0,71,0,721,0,84,9116,1
1048-HV-C-L-02,7,0,73,0,785,0,99,9036,1
1048-HV-C-L-03,2,0,78,0,741,0,87,9092,1
1048-HV-C-L-04,6,0,81,0,751,0,98,9064,1
1048-HV-C-L-05,5,0,60,0,683,0,72,9180,1
